"","PC0","PC1","PC2","training.label","louvain.clust","k.means.clust","log_pi","posterior.label"
"MTMR3",-1.05876733217792,-0.46136409109608,0.292813310976864,NA,"0","2",-3.293543,NA
"MALRD1",1.28889993484799,0.155909523865776,-0.0166833104474642,NA,"0","1",-3.5318341,NA
"NFATC2",1.1438344602285,0.108243768543263,-0.00252658502210402,NA,"0","1",-3.4566002,NA
"UBE4A",-1.43714601583449,-0.816391278793575,0.170534100335624,NA,"0","1",-3.3655975,NA
"KCNB2",0.970186078021227,0.13552159490308,0.1168283652986,NA,"0","1",-3.0948436,NA
"GFPT1",-1.72213093028753,-0.212885972122503,0.349519053315354,NA,"0","2",-3.0199795,NA
"FNDC3A",-1.82180223104409,0.561235564517116,0.0535223909125682,NA,"0","1",-3.182497,NA
"TMTC1",0.745204647498992,0.305340972470112,-0.0724484037105258,NA,"0","1",-3.4914575,NA
"EFCAB6",1.11246086176256,0.183130137445331,0.0102320850799471,NA,"0","1",-3.6256254,NA
"IPO8",0.155590013603494,-0.101507605082455,-0.072875086337879,NA,"0","1",-3.4771779,NA
"GFPT2",0.879545113765026,-0.175121365633668,0.0493008709391738,NA,"0","1",-3.3434293,NA
"SLC5A9",1.37660606637826,0.151769501807512,-0.0180324811281505,NA,"0","1",-3.381728,NA
"FILIP1",0.987628042995516,0.212162734708166,-0.219790158876893,NA,"0","1",-3.7056453,NA
"WDR6",-2.26910633484004,0.702624246046005,0.249061327355911,NA,"0","1",-3.3107433,NA
"BMS1",-1.03509844849634,0.154620206794665,-0.0788414456643661,NA,"0","1",-3.4243958,NA
"SCN11A",1.22550216618299,0.109243139019446,0.0498666994169344,NA,"0","1",-3.6113324,NA
"MLLT10",-1.18025591583774,0.483924005091185,-0.182237165072326,NA,"0","1",-3.2669108,NA
"KCNC4",1.02611073035795,0.0535721662065088,0.00657340186145459,NA,"0","1",-3.3877463,NA
"ZNF850",-0.186349037465849,-0.933713264318654,-0.12971413130008,NA,"0","1",-3.488674,NA
"WDR60",-1.63119049447051,-0.217645890050375,0.316985483138729,NA,"0","2",-3.1973448,NA
"WNK4",1.37291233747679,0.147079298279358,-0.0134307862803797,NA,"0","1",-3.410828,NA
"EDEM3",-0.519316152482474,-0.0669203682856847,0.148620158389635,NA,"0","1",-3.227283,NA
"TOP1",-3.39094227870694,-0.0482867964120437,-0.271324552543047,NA,"0","3",-3.124902,NA
"EPHA5",-1.0139014856718,-0.864647572525255,1.05398386888891,NA,"0","2",-3.157347,NA
"DDX54",0.186152431511473,-0.033488294757001,-0.127298446569796,NA,"0","1",-3.414282,NA
"PDGFRA",0.295329702432665,-0.512260693275797,0.0914830111274412,NA,"0","1",-3.2612422,NA
"STK10",0.707478579374327,-0.183455769777599,0.0459908663298721,NA,"0","1",-3.5413814,NA
"ZSWIM6",-1.67620995612709,0.722103292634783,0.857767792502687,NA,"0","2",-2.9670541,NA
"HNF1B",1.37022599769233,0.145697874810974,-0.0170964536299566,NA,"0","1",-3.4783921,NA
"KEAP1",-0.714798702365014,-0.82082331834343,-0.155518270561029,NA,"0","1",-3.387123,NA
"PLCB2",0.903423904273262,-0.267738383277198,0.111997487433092,NA,"0","1",-3.2493494,NA
"MAP3K1",0.354338390911901,0.155927540022748,0.179944691159053,NA,"0","1",-3.0829465,NA
"TRPC5",1.34703400469254,0.169962554886739,0.0100963023361899,NA,"0","1",-3.5073073,NA
"LATS1",-0.748762784584494,-0.222260563497913,0.341324130860607,NA,"0","2",-3.1115427,NA
"ZSWIM8",-1.18168545041933,0.763041246429943,0.475290881500364,NA,"0","2",-2.9920144,NA
"SUCO",-1.11966333966271,0.445244489690287,0.22295595712525,NA,"0","1",-3.211409,NA
"FRMPD1",1.27602735684694,0.207865869337041,0.0216094296952115,NA,"0","1",-3.399342,NA
"PLEKHG1",0.485871198161279,0.301912712005003,-0.249288110150005,NA,"0","3",-3.5214796,NA
"PARP1",-4.02448060634061,0.0942559250129759,-0.407810071216114,NA,"0","3",-3.384452,NA
"FAN1",-0.0854435890199625,0.238370828240734,0.0262198823971328,NA,"0","1",-3.178329,NA
"PLOD1",0.230306435723957,-0.0582863170027516,-0.220440213592958,NA,"0","1",-3.4470417,NA
"HK2",0.267610168849923,0.34317954167256,-0.428869281014155,NA,"0","3",-3.4294896,NA
"CEP170B",0.277590133344848,-0.331232138124159,0.469716347613028,NA,"0","2",-3.272481,NA
"NTRK1",1.32385204636791,0.148062369170239,-0.0183472377517132,NA,"0","1",-3.4373353,NA
"COPB1",-2.63136404541603,0.246320442691746,-0.259866273888405,NA,"0","3",-3.2888007,NA
"IMPDH1",-0.06833017633754,-0.79093459981585,0.120239380791559,NA,"0","1",-3.2847004,NA
"ALPK3",0.994960145113774,0.269177991391946,-0.0673793166127518,NA,"0","1",-3.6124823,NA
"EML4",-0.699589517536873,0.0131873942479984,-0.0735121340235733,NA,"0","1",-3.4305089,NA
"PRDM10",0.477748013732362,0.129907721061406,0.192267053718337,NA,"0","1",-3.363855,NA
"SEC24A",-0.0912245592722481,-0.00599906257043681,0.213971312730821,NA,"0","1",-3.334094,NA
"PHLDB2",0.827409594870096,0.178862121398055,-0.283993248963675,NA,"0","3",-3.3466513,NA
"EXOSC10",-1.58673161073841,-0.669418930753866,-0.0384797024381867,NA,"0","1",-3.2624595,NA
"TDRD6",1.13310918956858,-0.0404895521401823,0.0693049875285519,NA,"0","1",-3.4138238,NA
"TOPAZ1",1.37556190375283,0.149537350270388,-0.0137512459277528,NA,"0","1",-3.4367003,NA
"KCNH5",1.28057885434818,0.117830237617932,0.0167881419242332,NA,"0","1",-3.5141299,NA
"SLC25A13",0.235578250010451,0.138543647612779,-0.188306151181157,NA,"0","1",-3.37369,NA
"PRKCG",1.22458639199774,0.0322672073467332,0.00687547271032605,NA,"0","1",-3.355635,NA
"PKLR",1.34242080482118,0.193887146756866,-0.00329878431565969,NA,"0","1",-3.4385042,NA
"TRPC6",1.21940176556173,0.224631015744856,-0.0973195141653348,NA,"0","1",-3.312087,NA
"PARP4",0.43202165890559,0.082837376079932,-0.324438910412167,NA,"0","3",-3.6715016,NA
"THBS3",0.379130886805907,0.0354281549810129,0.157499520962207,NA,"0","1",-3.592133,NA
"KIF5A",0.50273826690419,0.0869126841201754,0.278559886344498,NA,"0","2",-3.2431664,NA
"IARS2",-0.664974759701219,-0.0832067930021393,0.00353349594678272,NA,"0","1",-3.3925068,NA
"IQSEC3",0.949568340263458,-0.0514716055967114,0.117217037419918,NA,"0","1",-3.5745263,NA
"SND1",-2.27184635471874,0.728105004149406,-0.71126331155478,NA,"0","3",-3.3838553,NA
"HBS1L",-1.33625299775606,0.0732861520533673,-0.191528151737341,NA,"0","1",-3.2879348,NA
"RASAL3",1.12925434153443,-0.086221373966407,0.0853440978570438,NA,"0","1",-3.321503,NA
"SCAF8",-0.774080257434893,0.162255906912742,0.0217395150339321,NA,"0","1",-3.2176254,NA
"PASK",0.299515912097241,-0.226177466756465,-0.0676845003720389,NA,"0","1",-3.3448665,NA
"PANK4",0.171354951238664,-0.220139692285535,-0.124548497344149,NA,"0","1",-3.4055645,NA
"ABCA5",-0.182730156939316,0.712245432647173,0.385750058645174,NA,"0","2",-3.1730032,NA
"ARHGEF10L",-0.280391092683969,0.0924957216090831,0.472591518068441,NA,"0","2",-3.3330264,NA
"SLC12A2",-0.619904887768969,0.0169816642964287,-0.042962292804411,NA,"0","1",-3.2098606,NA
"ITGA8",1.16884765390244,0.0768705203714053,0.0285574831520936,NA,"0","1",-3.5827222,NA
"SPG11",-0.623179887015574,0.165162191700042,0.0313361455324081,NA,"0","1",-3.3665822,NA
"DOP1B",-0.199426427891632,-0.853623711234272,0.237429328554063,NA,"0","1",-2.9006436,NA
"PTPRU",0.72183241919195,0.226543260402429,0.176095994270971,NA,"0","1",-3.4966292,NA
"GRM1",1.02944533430445,0.0656153037393452,0.148753912657594,NA,"0","1",-3.6676705,NA
"GRIP1",-0.310077370007801,-0.197978478189435,0.406381511842822,NA,"0","2",-3.2809465,NA
"PEX6",0.310327931596946,0.168909635879615,0.159353710431561,NA,"0","1",-3.4169142,NA
"PIK3R1",-1.04133614887413,0.931767700682222,0.583801480667754,NA,"0","2",-2.9156454,NA
"PDE6A",1.07216660946536,-0.0612806878991247,0.0149410818271194,NA,"0","1",-3.7349389,NA
"EML6",0.806895316189573,0.00570058234100148,0.0190196086074327,NA,"0","1",-3.0621898,NA
"DCTN1",-2.40403241680372,-0.519845518238532,0.101465625302788,NA,"0","1",-3.3249164,NA
"AGAP3",-1.61382125864829,0.0368381326556079,0.446012290339297,NA,"0","2",-3.2352026,NA
"CAND1",-2.56098547832511,0.413194039325985,0.143654048374788,NA,"0","1",-3.1162846,NA
"GRIK4",0.938027436721482,0.326897083380445,-0.00322411287374976,NA,"0","1",-3.506788,NA
"TTBK1",0.705538236623969,-0.179935717331772,0.103216368663609,NA,"0","1",-3.4145741,NA
"SMARCC1",-2.94637705859669,0.796607116045029,-0.14933227184303,NA,"0","1",-3.2388637,NA
"CDH4",-0.708465622237564,-0.572690332675605,0.58056888616563,NA,"0","2",-3.2467828,NA
"PHLPP1",-0.393043160462249,0.332065872441738,-0.173473517619101,NA,"0","1",-3.2741702,NA
"MYT1",-0.512929330528886,-0.0363339379997457,0.561448914616898,NA,"0","2",-3.2883325,NA
"PAMR1",1.24537235272363,0.132615098202924,-0.0577471122812157,NA,"0","1",-3.442665,NA
"NELL1",0.625896250628412,0.0112596320365219,0.411239919893744,NA,"0","2",-3.3403072,NA
"HR",1.19249469060093,0.038299027395678,0.0731128178209474,NA,"0","1",-3.6067696,NA
"PIK3R5",1.2326041060005,0.0250624113678834,0.0177302837549735,NA,"0","1",-3.5379057,NA
"DIS3L",-0.122939924769197,-0.487070372744039,-0.0858926191372397,NA,"0","1",-3.503266,NA
"LAMA4",0.19055981695542,0.442137730105002,-0.395669119082474,NA,"0","3",-3.2409387,NA
"EPHA7",-0.50348625400284,-0.39714099417104,-0.333691855914011,NA,"0","3",-3.1527417,NA
"ZNF142",0.579330522129438,0.0260601497764114,0.00594276282862581,NA,"0","1",-3.1984615,NA
"ALDH1L2",0.740169202047568,-0.209279850820454,0.122778858786617,NA,"0","1",-3.4225445,NA
"EPX",1.36797000744444,0.167382072248765,-0.00661806473634337,NA,"0","1",-3.4713397,NA
"HNF1A",1.34887375575961,0.180231879968502,0.00384403179711945,NA,"0","1",-3.5492916,NA
"NFX1",-0.491609487484601,-0.262230260596532,0.112597840261374,NA,"0","1",-3.3436227,NA
"DGKI",1.08295172470605,0.21639403906226,0.167180727054677,NA,"0","1",-3.5323193,NA
"CUL2",-0.78593242028468,-0.297898478069011,0.145399069591218,NA,"0","1",-3.4060519,NA
"RBM6",-3.44112985353396,-0.101783728769323,0.34135570191161,NA,"0","2",-3.2329433,NA
"ANKRD12",-4.81685331255905,0.237618582646953,1.11979595874841,NA,"0","2",-3.0832376,NA
"PPP1R13B",0.802407393970126,0.0418131937697138,0.26727085171276,NA,"0","1",-3.2849333,NA
"ADAMTSL4",1.28792115438678,0.0930561157620588,-0.0323781821195237,NA,"0","1",-3.2887962,NA
"CASR",1.37572731377107,0.151083451376112,-0.0161582295132243,NA,"0","1",-3.3858685,NA
"GFM1",-0.578723468419662,-0.125264777695199,-0.0393381336099049,NA,"0","1",-3.5092995,NA
"DDX60L",1.24430187289576,0.132179177209807,-0.0240596548202841,NA,"0","1",-3.6176362,NA
"PI4KB",-0.73821558596576,-0.722638921839807,0.0938375327434869,NA,"0","1",-3.3636634,NA
"ATP7B",0.853049417593051,0.186353367155142,0.0855261498457653,NA,"0","1",-3.605704,NA
"KAT6A",-2.71845492417637,0.80543330569155,0.0114904475716616,NA,"0","1",-3.0630305,NA
"RNF40",-1.26032375102945,-0.531212933683047,-0.0795408964586266,NA,"0","1",-3.2468362,NA
"OGDH",-0.205635706525078,-0.310994612001379,-0.121220815219453,NA,"0","1",-3.5604274,NA
"SLC5A10",1.37421259560637,0.14888580497981,-0.0159400110384645,NA,"0","1",-3.4242327,NA
"ITGA2",0.642424625989803,-0.300227760385918,-0.245450104140308,NA,"0","3",-3.4979281,NA
"LAMC2",1.01720953792826,-0.0454022243191377,0.058718243470195,NA,"0","1",-3.6271944,NA
"RBM27",-1.77294337094148,0.0831506582412775,0.0628365982512922,NA,"0","1",-3.222499,NA
"CRNKL1",-0.732223710585387,-0.138860717381528,-0.179053552549736,NA,"0","1",-3.5273306,NA
"DENND5B",-1.88698462532135,0.400355941288785,0.231322588082746,NA,"0","1",-3.0915935,NA
"PCSK4",1.15863925634909,0.120819435111643,0.0105415728807936,NA,"0","1",-3.227316,NA
"BCOR",-0.772325305333373,0.250821530140137,0.132514545852758,NA,"0","1",-3.157289,NA
"MTO1",0.252192171857641,-0.023851409244166,-0.101606885432279,NA,"0","1",-3.25414,NA
"OGT",-2.73836428163994,-0.448500271500903,0.537946682750356,NA,"0","2",-3.141417,NA
"PRSS12",0.324346252287579,-0.256684274507698,0.41485526368338,NA,"0","2",-3.0188236,NA
"HDAC6",-1.5636984891871,0.0737548690379551,-0.108569126906741,NA,"0","1",-3.419986,NA
"EPB41L5",-0.803560060553999,0.0266120821543452,-0.0089134500509082,NA,"0","1",-3.394984,NA
"ARSI",1.3699075209766,0.16819897573036,-0.0239485755306578,NA,"0","1",-3.44425,NA
"ERBB4",-1.64348274789094,1.16403945520616,0.888137020132135,NA,"0","2",-3.2820442,NA
"TNRC6C",-2.21264206828523,1.02754776713781,0.973295077189535,NA,"0","2",-2.9462628,NA
"TBC1D31",0.61414912897717,0.180675649234134,-0.179920773460717,NA,"0","1",-3.4330602,NA
"CCDC168",1.27499838757512,0.197930306998768,0.0161912747226288,NA,"0","1",-3.2881427,NA
"DGKZ",-0.388520345972012,0.572746335814349,0.293715782093826,NA,"0","2",-3.0925653,NA
"FGD6",0.633142877468759,0.287821310527683,-0.0304353355001928,NA,"0","1",-3.4931343,NA
"MAP3K21",1.2651045705057,0.17287435607085,0.0839130469510585,NA,"0","1",-3.5912268,NA
"FZD10",0.957463966338792,0.554173349803037,-0.25262474940119,NA,"0","3",-3.5999928,NA
"COL6A6",1.31559146153013,0.120216612594514,0.00740478709264171,NA,"0","1",-3.3794484,NA
"CENPJ",-1.25716799901373,-0.221575365599178,-0.070680800911361,NA,"0","1",-3.2410038,NA
"RAD54L",0.854239254237018,0.0601424835458226,-0.26340713815289,NA,"0","3",-3.5522094,NA
"MAP3K6",1.29072081651139,0.139851040899739,-0.022416519087941,NA,"0","1",-3.5315478,NA
"PLA2R1",1.3271968429805,0.156449001389807,-0.0122239678019506,NA,"0","1",-3.4649274,NA
"EPHA1",1.37459392294444,0.149853072925314,-0.0164412827159868,NA,"0","1",-3.3856747,NA
"VAV1",1.10615859513848,-0.112656971971132,0.0892756622947516,NA,"0","1",-3.5602584,NA
"KIF19",1.32350014362555,0.149415586377241,-0.0393995700910635,NA,"0","1",-3.3847952,NA
"EVC2",1.25128744071295,0.154296878190234,-0.0337348832076484,NA,"0","1",-3.6603434,NA
"YME1L1",-2.57144954570815,0.151206861013537,0.0283865842019738,NA,"0","1",-3.3499155,NA
"MTREX",-1.612291980789,0.725163053773892,-0.0970411628827657,NA,"0","1",-3.2915556,NA
"TMPRSS6",1.33865095138931,0.138687967924153,-0.0106431509222826,NA,"0","1",-3.4727173,NA
"MED14",-0.17600316867799,-0.0406958269081602,0.108147969920392,NA,"0","1",-3.443244,NA
"DENND4B",-0.0493089913262151,-0.0649034706973141,0.32500458653623,NA,"0","2",-3.2619207,NA
"SMC5",-1.28666012281242,-0.194393269344193,-0.126314660841279,NA,"0","1",-3.2760072,NA
"HDLBP",-2.34327297670271,-0.105373677370025,-0.563279945139825,NA,"0","3",-3.3024049,NA
"ZMYM3",-1.0846291161185,0.0991971559895034,0.215970200738258,NA,"0","1",-3.3940518,NA
"LRP5",0.50595043374619,0.375878109935612,-0.162413330873181,NA,"0","1",-3.3196516,NA
"RBL2",0.0869128381531965,0.741588656209647,0.166773415643872,NA,"0","1",-2.783177,NA
"USP28",0.0593458357346739,0.0625997497661129,-0.067551582947988,"Non-Risk","0","1",-3.5669396,NA
"NHS",0.615772137373713,0.483246208226472,-0.0339719162927795,NA,"0","1",-3.4328766,NA
"UHRF1BP1",0.419850411183493,0.326831147814748,0.0518169435202459,NA,"0","1",-3.3149805,NA
"POLA1",0.374202853859137,0.306295044420793,-0.206086867924897,NA,"0","1",-3.510914,NA
"PLCG2",1.02256022910807,-0.0891997881264034,0.00448038135339012,NA,"0","1",-3.582632,NA
"CACNA1A",-0.736824804529435,-0.15985639706685,1.03329553954258,NA,"0","2",-3.2182355,NA
"MIA3",-1.31633310649913,0.03311975078653,0.138785599193517,NA,"0","1",-3.3136792,NA
"WWC1",-0.94822009984603,-0.100565352847817,-0.113227318365375,NA,"0","1",-3.135492,NA
"DDR2",1.27465189507762,0.22611109966282,-0.0811388469831804,NA,"0","1",-3.236885,NA
"NEMF",-3.47022690626583,0.441657023017975,0.309775374500008,NA,"0","2",-3.139509,NA
"ERCC3",-1.42350894358483,-0.315193768473419,0.000843869000862134,NA,"0","1",-3.322173,NA
"AFDN",-4.39666115910259,0.604627449787106,0.294941256821739,NA,"0","2",-3.1171658,NA
"EDC4",-0.739399566636106,-0.342978988848962,0.183708539945321,NA,"0","1",-3.288154,NA
"TEP1",0.879977208732738,-0.0408214641733371,0.0491590499143196,NA,"0","1",-3.649677,NA
"RNF20",-1.27324103295254,-0.24528661978948,-0.0486558830358308,NA,"0","1",-3.4445198,NA
"STAT5B",-0.518377489361296,0.354504349303248,0.18345085733971,NA,"0","1",-3.4780083,NA
"SLC12A5",0.452339811640964,0.0377189031718798,0.704523380872981,NA,"0","2",-2.7579238,NA
"GRIN2D",0.835083084583446,0.31434509894811,0.417003484384385,NA,"0","2",-3.27702,NA
"IGSF9",-1.07406710927986,0.15898609844405,-0.0634768337387729,NA,"0","1",-3.2854917,NA
"MBD1",-0.63629824317298,-0.387081089813922,0.110605608140351,NA,"0","1",-3.2385745,NA
"PLOD3",-0.0729187144901606,0.0778023580045267,-0.126026553794766,NA,"0","1",-3.555674,NA
"SEMA5A",-0.219719542160583,0.100676631924747,-0.0680938762116991,NA,"0","1",-3.0387864,NA
"KIAA1217",0.951347819210449,0.000740944641513808,-0.144244292673148,NA,"0","1",-3.601323,NA
"CEP135",-0.455591960450681,-0.169194668929267,-0.171872166879482,NA,"0","1",-3.4808776,NA
"KIFC3",0.675740868725858,-0.154428440353179,0.154073969679185,NA,"0","1",-3.3553655,NA
"MAP4K4",-4.66020764044402,1.17732502143783,0.68579462575267,NA,"0","2",-3.0691984,NA
"BRIP1",-0.0801135788255512,-0.403672070682909,-0.379015460759733,NA,"0","3",-3.4974866,NA
"ATP2A2",-2.53425502010642,0.660995810911896,0.433354036925641,NA,"0","2",-3.2034044,NA
"CNNM1",0.989803761840312,0.0907413635449532,0.0408068431516877,NA,"0","1",-3.6004078,NA
"ATP1A4",1.34964166957883,0.170199534719146,-0.00928225935495607,NA,"0","1",-3.4140544,NA
"COL20A1",0.708845230146048,-0.320007691727731,0.0623390621943245,NA,"0","1",-3.3574336,NA
"NTRK3",-0.74140163611683,-0.636394979317473,0.170934448180286,NA,"0","1",-3.3319185,NA
"XRN2",-3.61410885924351,0.727528091223364,-0.198647246055982,NA,"0","1",-3.23856,NA
"SMARCA5",-3.51643549241375,0.719060683932735,-0.260299943607318,NA,"0","3",-3.216912,NA
"CLCN5",0.640947679886811,0.423714258217974,0.0648555108811329,NA,"0","1",-3.5117238,NA
"BRPF3",-0.300700793255757,-0.207515113041926,0.12988990156509,NA,"0","1",-3.3470705,NA
"RHBDF1",1.09673382312813,0.213762611629098,-0.113072001076104,NA,"0","1",-3.8463852,NA
"PPFIA4",0.797373422771209,-0.165007879297204,0.192202322283429,NA,"0","1",-3.543403,NA
"IDUA",1.11817162817175,-0.012083763688073,-0.0257883932251571,NA,"0","1",-3.6684718,NA
"PIK3C3",-0.143012749686084,0.205249224564991,-0.0736262124020774,NA,"0","1",-3.4317963,NA
"TBC1D9",-0.155971685779079,-0.0253199306175327,0.603452485545998,NA,"0","2",-3.2527337,NA
"NTRK2",-1.65430317767553,1.63088370554347,0.416657648353862,NA,"0","2",-3.0787868,NA
"ACTR8",0.0300336209569737,0.152734716293458,0.114829814193169,NA,"0","1",-3.4257228,NA
"SIK3",0.0759878550561565,0.128938777271864,0.350359724250132,NA,"0","2",-3.2786546,NA
"ATP13A4",0.777034825252913,-0.302320487935732,0.0362924416518164,NA,"0","1",-3.5744336,NA
"EPHA2",0.885658642462791,0.464574131494917,-0.157967462384234,NA,"0","1",-3.3808696,NA
"SH3TC2",1.25867015767937,0.190653408206659,-0.00574513217298773,NA,"0","1",-3.610087,NA
"CAPN2",-0.720409769550299,0.066649596903096,-0.100294459974697,NA,"0","1",-3.2774243,NA
"COL15A1",1.12342870136679,-0.0152993421560082,0.0238786932523318,NA,"0","1",-3.579546,NA
"KIF4A",0.326122615779411,0.340409344679061,-0.581653185501155,NA,"0","3",-3.4092045,NA
"CGNL1",0.820824070724245,0.120771521002207,-0.0880450364488282,NA,"0","1",-3.2593846,NA
"ABTB2",0.757500072685405,-0.0354821643209288,0.0202041053545206,NA,"0","1",-3.3735464,NA
"RAG1",1.36191596240226,0.172281589295766,0.020580044164832,NA,"0","1",-3.568238,NA
"MST1",0.76344082273585,0.100035020597608,0.226772173866584,NA,"0","1",-3.3158147,NA
"MYH1",1.38061242600213,0.155348853407353,-0.017605442356705,NA,"0","1",-3.3993218,NA
"CARMIL2",1.24342587329368,0.118405837252533,0.0857344954769788,NA,"0","1",-3.1566114,NA
"NEK1",-0.771556994507938,0.434051985538791,0.122115730680353,NA,"0","1",-3.3199334,NA
"GOLGA3",-1.55691022908403,-0.215957930243452,0.556436444022694,NA,"0","2",-3.2013452,NA
"WNK3",-1.82764998779808,0.266161962172488,0.630353545159216,NA,"0","2",-3.0229475,NA
"SMTN",0.565743995985094,-0.0933629407038358,-0.205855302686978,NA,"0","1",-3.5078278,NA
"TNS2",0.833294900605749,0.0954968335646799,-0.0458353321765199,NA,"0","1",-3.7291005,NA
"GCC2",-2.07414402257368,0.365415045089252,0.0715844875015424,NA,"0","1",-3.3111095,NA
"TOP3A",0.0176795702004713,-0.0569373296880063,-0.175059548223168,NA,"0","1",-3.3647735,NA
"USP6",0.754371664139064,-0.35407763429594,0.0337030177340117,NA,"0","1",-3.5895402,NA
"STAG2",-2.73422236581182,0.685209466032457,-0.473231292463098,NA,"0","3",-3.3418143,NA
"SPATA5",-0.208144872052435,-0.221401971235717,-0.146136808191945,NA,"0","1",-3.3300421,NA
"TRAPPC9",0.0872482671903008,-0.511161333491165,-0.0422577944917544,NA,"0","1",-3.5710285,NA
"USP34",-2.33483113405332,0.629395150813897,0.440284386256146,NA,"0","2",-3.2519655,NA
"IPO5",-2.85672324332241,0.517746665164556,-0.307786362139049,NA,"0","3",-3.2336805,NA
"EPB41L2",-0.311658698529649,-0.173611858913199,-0.253145944949805,NA,"0","3",-3.332736,NA
"ELP1",-0.599204313968526,0.144979526203995,0.189353576979536,NA,"0","1",-3.1550994,NA
"AMPD3",1.24407918307807,0.0842897539428979,0.0432344169744206,NA,"0","1",-3.6675346,NA
"GRIN2A",0.426546593889353,0.470472793667785,0.0821645668164149,NA,"0","1",-3.3768964,NA
"STARD13",0.792128781058098,0.520027984804525,-0.162250506666293,NA,"0","1",-3.2520928,NA
"PYGM",1.33443270683019,0.187548131864761,-0.0271735192161553,NA,"0","1",-3.5692205,NA
"MST1R",1.29141030218201,0.193402922612038,-0.00945101290838886,NA,"0","1",-3.6439416,NA
