"","pi"
"SELP",0.00351021267690024
"CNTROB",0.001395528451425
"RSBN1L",0.0542727373141559
"SKIV2L",0.00160914627927122
"LGI3",0.00293374566129143
"KLC4",0.00839695393171094
"MIPEP",0.00827618363112625
"LNPEP",0.00655335880702642
"FGR",0.00314361018813753
"DLGAP5",0.000306658854585827
"GNA12",0.117819881404295
"PNKD",0.000191202656642277
"NAGLU",0.00182666346985144
"USP2",0.00204859772765312
"TPM3",3.83417901150679e-05
"RGL3",0.00181945582276713
"ARHGAP24",0.00243293838870751
"MOCOS",0.00350135298559515
"ANKFY1",0.0952044700039844
"ARHGAP32",0.0313042576712839
"TRIP4",0.00300287869893688
"NLRP2",0.0079803035064696
"PLK4",0.00274139970137803
"TAB3",0.0457382950693818
"NAGS",0.0020756381591536
"ASH2L",0.00576472554119834
"RPS6KC1",0.0111981421958927
"HTRA1",0.000422375158209433
"PLA2G15",0.0011120550053675
"LRSAM1",0.00450130542446878
"ADGRE1",0.0035279963724462
"ABCG4",0.00375880710567111
"EVC",0.00376532606547888
"BMPR1B",0.00571959270793807
"KLC3",0.00338549306356942
"PFKFB4",0.0127010581480606
"KLKB1",0.00351909378984691
"MMP9",0.00400854939764566
"LIPE",0.00295526048066982
"ADGRD1",0.00151116558310926
"RCBTB2",0.0105516332242988
"PRKAR1A",0.488669864207
"ARHGEF3",0.00984651132043645
"MPP4",0.00351021267690024
"PCDHGA3",0.00394845214346164
"PRX",0.00292884210681154
"RUFY3",0.516920881141416
"PABPC1",0.160941542766354
"KLHL22",0.00178663729907572
"ARHGAP10",0.00364439737631229
"SUPT20H",0.0422540982976159
"BSCL2",0.31093735714487
"OSBPL10",0.004056644441763
"UBN1",0.0792124352388926
"PCDHGC5",0.00391339238316525
"CALD1",0.0819942676785869
"MYSM1",0.0375908772747705
"COL4A2",0.105212151299342
"PRC1",0.00112092523272176
"ACTA2",0.00470953472549179
"NOD1",0.00573016893261188
"PRPF4",0.054063996882323
"RPTN",0.00300421243617471
"GRN",0.00016567343042454
"ANAPC1",0.0089333619798737
"PES1",0.00217050654087179
"TBC1D2B",0.00855125703339215
"SLC38A10",0.00740237982801861
"SH3PXD2B",0.239824625547583
"TBC1D12",0.020994265716851
"RUNX3",0.00655330640797482
"SUN2",0.0141646540186408
"ITPRID2",0.00350135298559515
"MBTD1",0.0120412857673088
"SF3A3",0.00622902428887399
"COG3",0.0134211061424006
"STOX2",0.184727228775548
"COQ8B",0.00350135298559515
"KATNB1",0.00751946246668858
"PORCN",0.00155413370544448
"FOXRED1",0.0061885001356102
"SLC6A15",0.00458392445168503
"OAS3",0.0037131822600847
"POLR3E",0.00740898574025126
"DNAJC16",0.0131248790784159
"CCNF",0.00773502746559174
"LRCH1",0.00976808159424838
"TBC1D5",0.0227079861775159
"IRF5",0.000847793405385769
"SLC11A2",0.00169822740170813
"WBSCR16",0.00353841374195722
"MEP1B",0.00361166562959301
"SPATA31D1",0.00350381093308209
"SYDE2",0.0155949230216242
"CYBB",0.000157032319821826
"IVD",0.00417773992151826
"WSCD1",0.0456271507877644
"GLS2",0.00418122539126641
"RASEF",0.00378575064364573
"WNT1",0.0023061210563453
"EXT2",0.0284205644929353
"ZBTB41",0.238495693421651
"TUBA4A",0.00287016163826013
"MAP3K7",0.0161502372227726
"SLC5A8",0.00308157332391293
"CCT4",0.113306590382666
"FKBP10",0.00466699420360469
"STIL",0.00334199386250523
"TELO2",0.00585260874853339
"CPED1",0.0023249767716444
"KLHL6",0.00378167259784089
"RFT1",0.00488282770602539
"FRMD6",0.0203189056993895
"CREB3L3",0.00350135298559515
"MOCS1",0.00716330292077047
"HDAC9",0.0217602225692593
"PKP2",0.00279991831686601
"SMO",0.0131084605666254
"MYOCD",0.00516417844627699
"D2HGDH",0.00518832078250726
"RPS6KA5",0.00761361229294134
"ADAMTS19",0.0041472288005728
"TRIM36",0.0651197709978921
"UBASH3B",0.0126258198532705
"NR4A1",0.229419455905473
"SRP72",0.104311024768895
"ZMIZ2",0.042707384242058
"SUOX",0.0166038727228136
"FSTL5",0.0206218984558843
"TPTE",0.00402095363885613
"CHST3",0.00315192157362933
"ALG13",0.0713220377916864
"SPTLC1",0.0325194051959365
"DNAAF5",0.00298744860434948
"ACVR1",0.00959084084549663
"SLC2A1",0.00111103491349519
"LEF1",0.00440902676177047
"TTC7A",0.0153966252889937
"NPEPPS",0.45296727572264
"CCDC93",0.0210156064116758
"GTPBP4",0.00153348217256647
"WDR70",0.0666016564888832
"GRAMD1A",0.00246637127958899
"CLIP3",0.00575119532895068
"SLC43A2",0.000664744727731259
"KIF14",0.00259046347770778
"KCNA1",0.00419784215681621
"ARSK",0.032207592172885
"JCAD",0.00350135298559515
"ACVR1C",0.0029069907719167
"CAPN6",0.00301514388098107
"ZRANB1",0.0764091163377997
"FAM13B",0.152818873795295
"L3MBTL2",0.0286163649130019
"LSG1",0.00413906169275734
"RPA1",0.00183694629816541
"TLE1",0.0686837152561867
"RNGTT",0.00869143635331511
"MTRR",0.00779372270523639
"WDR91",0.00145708576621373
"SLCO2B1",0.00013713105970215
"PDZRN3",0.0157598761933231
"ATP7A",0.00588909090871022
"XRCC1",0.000573575746449397
"WNT5A",0.0657742224244772
"FMNL2",0.0759355545185969
"DDX10",0.00332986924869043
"PSEN2",0.00901335459891032
"GOLGA4",0.182396536251144
"SELENON",0.00350135298559515
"ABCB7",0.00238038103328544
"PDE2A",0.00498799081261029
"VPS51",0.00308177672226459
"GALNT6",0.00292889485555949
"SLC2A13",0.0324492905147073
"SEMA4B",0.00549878907814171
"UBA1",0.030119675429605
"CDH15",0.00751519928172969
"KIF12",0.0036216602523559
"SLC25A23",0.0260533595432133
"EFHC1",0.0387392555981357
"PACS2",0.0333563128431148
"DLGAP3",0.00579572516920264
"KCNJ9",0.00372722841744837
"KIAA0319L",0.0104614718093496
"GABRR1",0.00370848680375221
"RFX2",0.0103427875330829
"AMDHD2",0.000961829066865491
"KCNK4",0.00418620618767622
"RARS",0.00207316208086258
"TRPM8",0.0034023402516189
"SLC14A2",0.00486087285803132
"PCDHGA2",0.00354839499608563
"COL5A3",0.00715634831244966
"GMPPA",0.00942259811080749
"CDH9",0.0221188518348859
"GOLIM4",0.00123997844670686
"ZKSCAN2",0.0707120676186362
"LGR6",0.00631120323109973
"SLC2A4",0.00264292200466969
"NOC2L",0.029676374363566
"HCN1",0.00521976731588807
"GSN",0.00026880632522533
"IKBKE",0.00124919446852107
"AKAP12",0.272332902118045
"SHMT2",0.00388796572240526
"GOLGA2",0.176157628339724
"SART1",0.00449334629103112
"ANO3",0.00324316996938197
"PGR",0.00387688202896158
"ARSJ",0.00432800872794326
"TGFBR1",0.142128741229507
"LGI4",0.00420261688799544
"TSHR",0.00386445512112129
"STOML2",0.00163848763411943
"LIG4",0.0232318294958402
"TMTC4",0.0049167109086411
"ENGASE",0.0031723643467597
"MCM10",0.00175969618249667
"ANGEL1",0.00459679708255011
"BAHD1",0.0208994681930586
"TYR",0.00356636345241428
"ICA1",0.00387357273459394
"RASGRP1",0.00238456039826944
"YES1",0.00305723775480857
"SLC5A7",0.00490763692591577
"G6PD",0.000848053318424621
"USP44",0.00210393571611318
"GPRASP1",0.213123180254275
"TXNRD2",0.00173980105036008
"WDR86",0.00648426155907049
"FOXP4",0.0276779140125425
"TRMT1",0.0009877868158833
"IFIH1",0.00349339439088314
"RUNX1",0.000927949400934228
"PCDH18",0.155845685382804
"MATK",0.00318947842465939
"PALD1",0.004415747815647
"SPIDR",0.00495612985525296
"DIXDC1",0.000905670466216123
"AIFM1",0.00704125485300856
"SCAI",0.0693152357949126
"ALG8",0.00897816227094869
"IL16",0.000959240610368966
"LONRF1",0.131034918600218
"FCHSD1",0.00273179557824462
"COBL",0.0037279631849181
"INTS5",0.010044133410405
"SIX4",0.0022016717463737
"TDRD12",0.00351021267690024
"ERAP1",0.00533217343729085
"SLC26A11",0.0106010689368449
"SMARCA1",0.0510092096443618
"ACOT11",0.00368679914787922
"WDR49",0.00657385151626646
"SCARF2",0.00273175869138848
"ACSS1",0.0013769817085258
"ST7",0.0413384818588398
"ACAA1",0.00195673432668033
"ADAM17",0.0371564143038256
"VANGL1",0.00358667703076955
"USP6NL",0.00575814241778095
"DAGLA",0.00594587476498618
"SNX14",0.1660535570404
"SMAD9",0.00450449066350682
"ZNF418",0.0162505924708381
"DQX1",0.00363252603413687
"FCHSD2",0.0440430125038635
"SOX13",0.00621091280822053
"SAP130",0.0107649007775487
"NBR1",0.0571380900794111
"ACADS",0.00516589451995615
"MCM7",0.000590023634801657
"SLC44A2",0.00595948498548467
"GLS",0.18140865051465
"SNCAIP",0.0150336850986289
"STON1-GTF2A1L",0.00687210499635157
"PML",0.00196845625647079
"TUBA1C",0.440295397658645
"SDAD1",0.0200392681863835
"BMP1",0.00436666905718377
"NPAS3",0.359884764462607
"HELQ",0.00269607606517614
"TCF7",0.00655064152199911
"IRF8",0.00020766526770846
"SPTLC3",0.00479438688549197
"DNAI2",0.00340035862118278
"BCAR3",0.00161731952025204
"IHH",0.0035279963724462
"FRMD8",0.0319884800100542
"SLC22A5",0.00628653687331138
"FARSA",0.000165365837327506
"FZD9",0.00670916557053258
"EFEMP2",0.00499866735612499
"NLGN4X",0.186215668929409
"GEMIN5",0.0135167806245762
"AACS",0.0407077018845316
"NCAPG2",0.00159284715523024
"SIPA1L3",0.00593639860351255
"NTNG2",0.00328957728510712
"PHC3",0.0301704924837959
"SLC19A1",0.003532738925043
"ENTPD7",0.0465488554915031
"PCDHGB1",0.00303493062506044
"P3H2",0.0012463980317003
"POU2F1",0.352802080061392
"ALPK1",0.000894398760943889
"SUGP2",0.189134790224008
"GLE1",0.00208067782274451
"ARHGAP12",0.110699409437671
"KANSL1L",0.0082176748362852
"AGBL3",0.00237143699535198
"MAN2C1",0.00409924862862555
"IQCH",0.0029851476491674
"RPRD2",0.205397554398813
"ARMC8",0.00996986107224917
"TINAGL1",0.00677647154946179
"SLC12A7",0.0385406693062569
"PCDHA11",0.00742323263530006
"HIF1A",0.279779142879389
"TDRD1",0.00373178137384997
"ZBTB10",0.211284405651334
"PCDH9",0.237205004196493
"SNX27",0.0271699435344209
"CATSPERG",0.014372157470167
"TM7SF2",0.0469996780373504
"CERCAM",0.0117880244901121
"METTL13",0.00226374526325588
"SYNRG",0.12356001308744
"MYRIP",0.0423522279335481
"NFS1",0.00357191984501683
"SPAG5",0.000613518521680665
"SNW1",0.0372800757881013
"DPF3",0.00298876441450288
"SLC26A10",0.0213019638214413
"TTLL6",0.00371003554939644
"HEXDC",0.00309277681605693
"MCM9",0.00324841224756576
"SMARCB1",0.0117842762968247
"CHST6",0.00101876369437512
"PHF20",0.0733303756402921
"CFAP58",0.00378674027387624
"UXS1",0.0221623900910525
"SLC40A1",0.00218603826712678
"PGM1",0.00298945618424635
"APBB2",0.142372898392288
"VWA2",0.00300280570011728
"CSK",0.00754825169074895
"RARB",0.00544910358313876
"CCDC136",0.257248525246576
"ARSE",0.00434436845707166
"MFAP1",0.00380513156305056
"CHRNB2",0.00562677589726126
"EEF2K",0.0146895313536054
"MARK4",0.0173722407635197
"ESPN",0.00352804548715154
"COG1",0.0101069696805516
"CPSF1",0.00515052448117601
"ADAMTS16",0.00411846393166424
"IMPG2",0.00362958019902977
"USP31",0.0124085131075749
"VIPAS39",0.0185054347811774
"TSR1",0.017466224538295
"WT1",0.00392324441694807
"ARSD",0.0883682870735676
"BBS7",0.024677977860526
"GNL2",0.00771306122346351
"NTN4",0.00255264647769498
"DENND4A",0.0106003382593161
"NSUN2",0.00207367527988394
"HADHB",0.00242952199186225
"STXBP3",0.0090124350993929
"POLL",0.0128058194216473
"SEC63",0.197472355202428
"PCDHAC2",0.00600296937267233
"PFKFB1",0.00355483341967133
"SLC5A3",0.335410814291931
"ACSL3",0.271588512588753
"ADGRF3",0.00324578606123511
"USP37",0.0327448136389123
"STIM1",0.0176593267805968
"PPP2R3A",0.230929627257692
"NRG2",0.0113442030545477
"KRT4",0.00701342226123601
"GTPBP2",0.00747802083901182
"TBCK",0.0136253485903031
"OSBPL9",0.0332967661057248
"PMFBP1",0.00443497518225596
"WNT10A",0.00388122093654269
"FH",0.0230186621238995
"TLE2",0.00559600295076221
"HAS3",0.0048110568588566
"BMPER",0.00291149840068525
"BNC2",0.108896965379114
"GALNT16",0.00713215794005506
"HERC6",0.00705702767127345
"CFAP54",0.0032845835089304
"PKP3",0.00321129882394324
"SECISBP2",0.00274952935294523
"PPOX",0.00223212059391474
"FAM120B",0.0427227456713173
"KCNT2",0.0155570064802675
"TTI1",0.000803756173378127
"LDB3",0.00944899447876627
"FGD2",0.000301793472835843
"MCC",0.0276014614808838
"TFR2",0.0148860755520217
"OTUD4",0.0314548130829461
"ACTR2",0.392040114779882
"VPS54",0.0328483320779652
"ESRP1",0.00243405231335861
"TBX15",0.00385224932139548
"KCNG1",0.00245635200060819
"HMBOX1",0.0308147722250104
"PIF1",0.00115487097200651
"PNISR",0.41747556310716
"MCM5",0.000124839298228066
"TMEM63B",0.116863203597583
"HCFC2",0.0468217879510189
"RPE65",0.00298428460357686
"MICAL3",0.0952305131575767
"KIAA0586",0.0200012576668985
"ARHGEF19",0.00445266024357961
"EHD4",0.00441745049011938
"KLHL7",0.197293558268244
"PLAT",0.00665315169381151
"SLC4A4",0.0407568273400337
"R3HDM1",0.140930006306771
"SCARF1",0.00249258258103509
"LHCGR",0.00351021267690024
"PRICKLE3",0.00229296969515009
"AOX1",0.0035279963724462
"KIF3A",0.466780086828078
"ARSF",0.00165499672935219
"RECQL4",0.00179578493208891
"GALNTL6",0.00358441880808444
"ZNF268",0.00792325000977
"ESR2",0.00712444317549049
"MAP4K2",0.000690359867076012
"WNT2B",0.00394066007731513
"SRRT",0.00229003903248112
"ESR1",0.00373637803767921
"OXCT1",0.0042107816230757
"LPCAT1",0.0425924456746724
"ABHD16A",0.000137390929905646
"HLCS",0.00620327969692853
"NPLOC4",0.00143265305904144
"KCNA5",0.0116532936753852
"BCO2",0.00426522757999635
"NOS2",0.00356878245113528
"RARG",0.00447498050690677
"WDR72",0.00352527952678722
"FGA",0.0070129598133281
"HSPH1",0.487521437435284
"FAM120A",0.0843997663453665
"NDOR1",0.0100051566972527
"DPP10",0.0106979287047563
"MICALL2",0.00388245023716801
"CAMTA2",0.000948534450099605
"LRBA",0.00331733839764735
"LPCAT4",0.0311337437554824
"CLCN1",0.0068025597824776
"CPAMD8",0.00272683842122371
"ITIH2",0.00361760123228242
"LHX5",0.00350135298559515
"RANBP6",0.0941795981026171
"AAK1",0.159471783404654
"DDX21",0.0793427234133777
"KAT2A",0.00359645291318698
"INTS8",0.0191394247405659
"PCLO",0.372050551781356
"KCNG2",0.00350135298559515
"PPP1R21",0.00614492214106553
"SEMA3E",0.00446430811354594
"PHEX",0.00788687411170398
"CARS",0.0138566358253305
"SLC25A25",0.0132854740165745
"ITIH4",0.00744579680100774
"ESRRG",0.0681598567127697
"CP",0.00709703979753711
"AMER1",0.00761586949548019
"KCNA2",0.00447477035023263
"DCBLD1",0.00422930752350032
"NR2F2",0.252775841038592
"COL8A2",0.00208683226412648
"OLFML2A",0.0182345733820286
"LRRK1",0.00170453524224041
"KIAA1324L",0.027193081867649
"POLK",0.0202641043242011
"CCDC146",0.049141430604388
"MIB2",0.0130970649510935
"LEPR",0.00528714804423327
"LARGE2",0.00350135298559515
"ZDHHC5",0.00889669219723347
"ADAMTS3",0.00257532483078127
"PHTF1",0.0330734702506094
"TRPS1",0.0137915206739398
"DDX31",0.00378926360960686
"CDH20",0.00356608121214663
"HSD17B4",0.0364365887641965
"BICC1",0.0146190281099411
"DGKG",0.00381005627941144
"COLQ",0.00385475585209721
"FLT1",0.00829706696031696
"SRC",0.185981730028165
"ETFDH",0.00228976163977441
"ESRRB",0.00449589988632653
"KCTD3",0.0782621675878627
"ERICH3",0.0682439562182863
"NAA16",0.200107141430689
"COG4",0.0112008784081168
"MARVELD3",0.00331275672031429
"SEL1L",0.199391843094051
"MED1",0.192280616462139
"RMC1",0.00350135298559515
"ALOX12",0.00443839605616714
"WAS",0.000997866164362129
"MGAT5B",0.017957706599703
"STARD8",0.00668386580517777
"TBC1D10B",0.0127057619450211
"KDM7A",0.0311365600372193
"USP43",0.014318674795798
"MTMR6",0.315317743622452
"TRPV4",0.00141882003785386
"PLS1",0.00408594455889318
"ZDHHC8",0.0156288125114523
"DRC7",0.00334023115851281
"NAA35",0.0688402999708034
"SLC11A1",0.000723540146912315
"RAPGEF5",0.0194001559930802
"MECOM",0.00466912023125383
"CAMK2G",0.0418913246490186
"ALS2CL",0.00233900964208941
"CHSY3",0.0230790175561605
"SREBF1",0.00217411296692306
"INPP4B",0.0411526036454901
"COL4A1",0.0802642605285574
"HGFAC",0.00670591032838189
"PANK2",0.009731071102019
"ZBTB40",0.0135722387311065
"SIX5",0.00562811880174886
"MGAT5",0.0508411396365541
"KIRREL1",0.00350135298559515
"GATA3",0.203947358482199
"MAP4K5",0.0621775328907831
"GRIN3B",0.00351021267690024
"USP21",0.00198728031250411
"KLHL26",0.00310372458555086
"CPEB2",0.286458900162386
"PCDHGA10",0.0116896547392615
"RNF216",0.0126405103664435
"CCDC158",0.00308925987325157
"DENND6A",0.0122793683233457
"CDH5",0.0034923911258987
"KCNA6",0.0136391053177994
"RFX6",0.00350135298559515
"MACO1",0.00350135298559515
"SAMD4A",0.00666645711742001
"PANK1",0.00720070421865543
"MTMR1",0.00992177450584072
"PATL1",0.00881630221265105
"CLPB",0.00288062556625349
"CAPN12",0.00460977182756172
"MTMR8",0.0067271330830464
"CNTNAP4",0.0102473907152473
"SLC6A6",0.0161797510186486
"PRPF40B",0.00512995165649747
"FANCM",0.00571996179103563
"TCOF1",0.0244955521055804
"CLOCK",0.095528522494165
"NCKAP5L",0.00202325559730972
"UNKL",0.00268683277793889
"ZHX2",0.00891679201896271
"FBXL19",0.0715905031970684
"JAKMIP2",0.222909618065166
"SLC6A18",0.00351909378984691
"MCM4",0.0055004022446791
"MAN1A2",0.071161862151245
"NLRP5",0.00257431545718772
"ROR1",0.00576931335453966
"SLC7A1",0.0015053022660457
"GLI3",0.00270459174812623
"WDR63",0.00368858510686811
"PPP4R1",0.146472627857916
"DENND1A",0.00558955952752637
"TRIM9",0.0747855739053029
"PPWD1",0.00340721817238487
"MAP3K3",0.00305761778900307
"KIAA1211",0.146312527370082
"UNC5A",0.0109989473003215
"PRKG1",0.0400914306384613
"LOXL4",0.00410597469428087
"GRB10",0.184224722049336
"PIBF1",0.00345879581212984
"RPGR",0.00147156149018683
"PCNX4",0.00350135298559515
"CDH1",0.00336953868282037
"GUCY1B1",0.00350135298559515
"SLC5A6",0.00888273770250165
"CPT1C",0.0071354251322346
"TUBB",4.06751859478064e-05
"WDR66",0.00906376334905806
"STXBP2",0.000858964354548058
"IRF4",0.00388122093654269
"MRTFA",0.00350135298559515
"GLRA3",0.0042880889088156
"DHCR7",0.00406853409386678
"RNF145",0.0972296334596283
"GTF3C3",0.0126320339289459
"DHX33",0.0547483806064401
"FNIP2",0.0336770681536035
"ALOX15B",0.0038676474670919
"DKC1",0.00272035506752312
"DZIP3",0.0801545583232263
"MDGA1",0.00570055021663272
"MTA2",0.00601220110309629
"C9orf84",0.00360230760444884
"CD22",0.00370823359305557
"CCDC57",0.00239669413161952
"SLC9A3",0.00350135298559515
"UBR3",0.20760139099311
"UROC1",0.00355736838609699
"MEI1",0.00419211863938485
"PLA2G4B",0.00538782175632839
"ADAMTS4",0.0036310066315797
"MUTYH",0.000742777574431813
"FOXJ2",0.0449519395621316
"VIM",0.130577005392521
"VWA3A",0.00651225299946717
"SLC24A4",0.00490821486794724
"POLR3A",0.0733215042786903
"ANKRD36",0.44034382106271
"LMX1B",0.0117160251165809
"FAM184B",0.0063040384117226
"TDRD5",0.00387146950843907
"SEMA3C",0.00832620524536715
"RTF1",0.205634381144164
"ADAM9",0.00237933565885519
"ENPEP",0.00454422122372729
"RBM39",0.450004287734608
"OIT3",0.0035304721901017
"ADAM10",0.0128429432710814
"CHRNE",0.00359950070571438
"SUV39H1",0.00228057901165956
"TSGA10",0.00644150495230219
"NGLY1",0.010337391058345
"LCK",0.00971365551292201
"MARK3",0.0638625176736347
"TRPC4AP",0.0100015116998447
"NR2C2",0.0264706357012349
"ZNF831",0.00360337563609804
"COLGALT2",0.00802749496705984
"MPL",0.00222807646344493
"ITGA4",0.0204516299963789
"TPH2",0.00362160989352048
"CDH3",0.00823832857823397
"AKNA",0.00210272031576093
"ARHGEF28",0.00398204912411297
"ACTN1",0.0042459112766535
"NLGN1",0.189828787498025
"AFF2",0.0235297954597325
"SIDT2",0.0168284032012725
"SEMA4D",0.00897482014780405
"ARIH2",0.053463303145989
"BMP2K",0.0135703100415951
"NXF1",0.109759941749776
"ACAD8",0.00850300420417834
"SLC6A20",0.00477552258461993
"ATF7IP",0.0796507346023628
"STOX1",0.00879304809746788
"RNF6",0.00614016715073571
"NOD2",0.00361526133025374
"CC2D1B",0.00620760322641815
"NPAS2",0.00350279297591735
"ANKRD30B",0.0105380840433938
"N4BP2",0.342481447622859
"KIF18B",0.000399427624535394
"ATG16L2",0.00205346643621701
"NR6A1",0.00286186025101564
"TFAP2A",0.00388137710885665
"TMPRSS7",0.00316787116568436
"RPS6KA1",0.00114804452449928
"GUF1",0.0203092171671603
"DCAF13",0.00234995278773106
"NR4A3",0.0187591506899866
"FAM83B",0.00394292466419803
"VPS33A",0.00324968569690425
"CCDC186",0.0256473515086721
"GALT",0.00756841708645419
"IGHMBP2",0.00299880079614607
"SPECC1",0.00495448117064142
"RBP3",0.00387146950843907
"BEST4",0.00847554915441863
"DDX41",0.00600896755019909
"MVP",0.00130734889925054
"DYNC1I1",0.00277365588265155
"PTPRN",0.00369021675991821
"PLEKHG4B",0.00148821078374281
"AK7",0.0036260481766915
"CLASRP",0.00276431780825989
"GCDH",0.00431736631789094
"SPTLC2",0.0271895863238758
"ZC3H12C",0.00439215862080252
"MYH7",0.00359397661482656
"CNKSR2",0.0136225569554745
"ELP3",0.00174926317540498
"KLHL21",0.00545915730760179
"TAS1R2",0.00351021267690024
"FAP",0.00258091180600723
"NISCH",0.151883902052132
"THAP9",0.00243257909374411
"TPM1",0.00599417887670256
"ANPEP",0.00484954781823685
"ICK",0.0628863231503625
"LMNA",0.0363374917926151
"INA",0.509870941901816
"ELMSAN1",0.0221242642891446
"HEXA",0.00139679491201493
"ODF2",0.00955719451745964
"RBSN",0.000967103233922416
"MAML3",0.0123631740487236
"CDC27",0.108326921098747
"ZC3H7B",0.130695214432495
"PPP6R3",0.138509055203367
"USP36",0.00333732487740952
"GNAO1",0.306978713393869
"ALPI",0.00356636345241428
"PLEKHA4",0.00274803483636652
"RTL1",0.00388122093654269
"KCNJ3",0.0126194668844177
"TAS1R1",0.00350135298559515
"RECK",0.00322076478934783
"NOP56",0.310926194117723
"WDR78",0.00560427146569047
"LATS2",0.00510481364101818
"KCTD7",0.106760373602914
